stabf,g4,g3,g2,g1,p4,p3,p2,p1,tau4,tau3,tau2,tau1
unstable,0.590666081154875,0.487917527291928,0.755781274265504,0.693476943255379,-1.90540336972005,-1.2449980367833502,-1.87729609742255,5.02769750392595,7.233803642854769,5.2745892499074,5.8647786591273094,5.652686332099639
stable,0.320976040974834,0.610533696538445,0.46002518182872293,0.9470788247839481,-1.6939962699208602,-1.23288192760957,-1.30385894181654,4.23073713934697,7.11028214588825,4.13099168120788,7.43495232147358,0.7438807560928861
unstable,0.187825158748382,0.9640049056703951,0.240887866018852,0.49250248905488797,-1.9745013701201102,-0.9047238008924531,-0.5521553089161171,3.4313804799286802,9.628538837662509,7.59470741095608,3.76203771802105,3.1400318448118902
unstable,0.9758242117634229,0.7132731759301492,0.721082018301029,0.271208597900246,-1.89686854198539,-1.7928191442113999,-1.8665279069270801,5.55621559312387,1.1518431965388,6.265189900885219,5.80637560626256,5.69064844629755
unstable,0.6953669891715101,0.357468777967514,0.7384139045715241,0.0695014871905476,-1.3636868659026498,-1.87043530857429,-1.45033175899636,4.6844539334733,5.181456560313981,6.47413397200737,2.74721039982854,3.37770557162301
stable,0.6634465571363989,0.5842704107720821,0.284773036945421,0.12502726371266198,-0.8741932718080241,-1.88191645299442,-0.8749037053702171,3.6310134301726604,1.24156775523165,3.22360274188595,2.25738238846345,0.8605513671017371
unstable,0.41930272934759705,0.569699274130259,0.48397450685140103,0.42916894307690395,-0.5742934601871179,-1.5214255110734498,-1.30707488161389,3.4027938528744603,5.0392225115988705,4.36096986218081,4.901683931933941,1.9565658779260502
stable,0.6712366517272811,0.116784091116821,0.827547033240914,0.41293721049012,-0.8864972817568109,-0.9092971872227029,-1.2841465063984299,3.07994097537794,7.38785962719697,1.72881354500985,1.15982623211972,1.7999470688427701
stable,0.893719383457723,0.17791943919064201,0.23562830781526398,0.32516855517292403,-1.4487881005331902,-0.6463371235501371,-1.61104366897513,3.70616889305846,1.89459241985225,9.6824423501579,4.00725233831285,2.97406026182804
stable,0.38728107560243896,0.311486490217957,0.36732602039735995,0.99870941731377,-1.6898968831390602,-0.9487203710497241,-1.7706422916787201,4.4092595458675,1.84378718851783,7.37663631580838,6.839273113780759,1.30566099765062
stable,0.16504747420317498,0.11726791357947901,0.33207442007112,0.36094743886043695,-1.57102048337338,-1.4950991775271498,-0.922080279628292,3.9881999405288195,4.20636046774583,4.939984102470991,2.9906088870610694,4.469752087155469
stable,0.434588020184485,0.869853111821399,0.0884127054144116,0.7724309697714291,-1.33144689157589,-1.65575911244268,-1.49359349726319,4.480799501281759,1.92054200878093,1.00039311815348,7.0320391113696505,7.521977699574769
unstable,0.399485961235794,0.7280377601962671,0.135888343401747,0.8263785878294091,-0.8830041877332379,-1.1164958194910801,-1.21637154159073,3.2158715488150493,2.78602253638217,9.76487084740425,2.87621560585718,9.420682446376539
unstable,0.23175050034804198,0.7059978312143609,0.308921438294499,0.753562777120129,-1.7153502063967099,-1.8933884414198798,-0.6615572111014039,4.27029585891799,9.009674101951118,9.389112640827511,7.85512369748403,3.54844972652148
stable,0.6330459385281411,0.150433385860819,0.0859144529357948,0.495319955225098,-1.412033074844,-1.45618292918628,-0.5841333229496729,3.45234932697995,2.51655359051173,2.35023458194557,2.02199974271446,7.298726011389131
unstable,0.8845713435872091,0.6291736506359029,0.7650768208294371,0.0530250794036384,-1.2070256536273798,-0.757223373871657,-1.91272164438128,3.87697067188032,6.431873929180501,8.98036450353657,8.28771103852523,6.219172495497121
stable,0.126883961966757,0.907384148148119,0.808285138769853,0.0569417307211366,-1.97017295569029,-1.5284243349283702,-1.98422597279085,5.48282326340951,1.14891484062895,9.880278388597091,0.7403728158647659,3.17135690422354
unstable,0.652074457627382,0.4412999499476761,0.593211887079063,0.6855351156139771,-1.7712977976698798,-1.24427883209656,-0.9695816363709631,3.9851582661374,8.20803108505042,6.35281786851861,4.0625811274468,4.30701668929218
unstable,0.435268558855199,0.174713832916915,0.9866104030798779,0.41385174022092797,-1.04353152839518,-0.6434555971538181,-1.77405430453847,3.4610414300874703,9.01787150209502,0.535665723328595,9.25531747276869,3.2521048215601702
unstable,0.823970641718134,0.949053208454673,0.433463618587672,0.653466635121803,-0.873231314918422,-1.2503665439726899,-0.6020591568325301,2.72565701572364,2.6172674786323102,3.3027091182649304,5.42233391984632,7.256380224841861
unstable,0.981240169070871,0.420873072933846,0.193225428043758,0.6245503526910071,-0.9954655374502299,-1.0737523870221999,-1.04649402723816,3.11571195171059,3.06287887400904,4.92626828006037,8.510075012320241,7.925182025541531
unstable,0.9261342283845531,0.197200168228545,0.822050162141615,0.0545227119948855,-0.807621411635471,-0.677817595800885,-1.22635424489953,2.71179325233589,6.499707849131,7.21731245322058,3.72531803300959,2.39853909491079
stable,0.621431501458136,0.159084166353621,0.0749753031053406,0.902510401352316,-0.9748321163718241,-1.810607094249,-0.81021457079167,3.59565378141249,1.0899868339496501,1.47761849412828,2.9289918504152404,2.4804683573505097
unstable,0.547135608053734,0.26872094011220804,0.44006589744156005,0.4141450132656261,-1.52315503346501,-1.7221175438960201,-1.62798663384316,4.87325921120419,5.46101497963076,6.19520088678703,4.29036434086969,5.36231875922676
unstable,0.0813966149056656,0.733239447142549,0.36390659167701,0.130656324497542,-0.9876015310088291,-1.7955103157783299,-1.9799582214633402,4.7630700682505,6.67056727625494,6.2965559814117,7.64027667686198,7.511611281951961
stable,0.35585662237216203,0.38187169603585497,0.0534091032331542,0.8548486024404742,-1.6365978750005798,-0.527782855406299,-1.8446565819355198,4.0090373123424,2.45904519367918,6.24232091903185,5.62672418274487,1.0499680011380002
unstable,0.952828151057682,0.332654807662378,0.9879884575175258,0.46623664013753296,-0.699370872846164,-0.901268422698136,-1.6319691893494601,3.2326084848937593,7.89676386599209,7.11052485521167,1.0460515263456,5.29782186620836
stable,0.239756983243097,0.646760565798294,0.134152369513136,0.7267160581472341,-1.16467242945499,-0.9435844753078181,-1.4392591396883798,3.54751604445119,4.57550869669092,0.851472433249035,0.589952936664328,0.51887183384482
unstable,0.662535001882133,0.941641921610154,0.994185980988269,0.814054069736591,-1.20620089263989,-1.83711656695092,-1.66963573811423,4.71295319770504,7.5564548570270995,2.97579115034561,3.6852148289331903,9.646436924720641
unstable,0.8155363715730971,0.999171157169359,0.45378169859575,0.813206317869888,-1.5641563445169198,-1.06478550329757,-0.9508235336002541,3.57976538141474,1.63685246228579,5.52625379483547,4.6030090838223705,3.42788625826481
stable,0.22273752565957997,0.9168485633827719,0.595936790165029,0.33843331727977,-1.60880161551,-0.530728161073837,-1.9357173909057501,4.07524716748959,1.8650464472358603,1.8523903979410201,5.1122930051174595,1.68780878899759
stable,0.7622640989038691,0.7353968925947211,0.44225431640850393,0.48477678691980103,-1.88908748016027,-1.59599716889022,-1.14752334605254,4.63260799510303,1.7729887083376599,4.32274491687124,1.20744966619597,6.8001644493955995
stable,0.225069824434083,0.23428980525910395,0.770193924117427,0.7855953538676171,-1.69963776891219,-0.820951351359079,-1.10400271984471,3.62459184011598,6.16994415418895,8.07123445293378,3.0285121910687,2.29010201664729
unstable,0.0757458653405542,0.269984764020796,0.800531373575515,0.9306361587078961,-1.87051830438916,-0.637830502460769,-1.60027910441225,4.108627911262181,7.822744449385341,6.9974739110327695,8.056536607814031,2.11188270847587
stable,0.37529365032419304,0.5278700448834011,0.15807505725412,0.5810157371332889,-1.37082959725261,-1.8173552483787399,-1.3592520433281898,4.54743688895954,2.66625945522479,3.68580271220721,0.869333506325271,8.30732338191463
stable,0.0940824440268532,0.29965034164449106,0.615761361860404,0.48019511904632,-0.816318124220287,-1.87412075176525,-1.63028300148426,4.3207218774698,0.830777792353474,5.80368948758335,8.42275928975015,2.7275202429108703
unstable,0.344681382850782,0.736383816160869,0.8504184267627422,0.17395475975372698,-1.23269191214298,-1.29729769050927,-0.717692514948267,3.24768211760052,4.3194577312184,5.82489497025185,6.81838089336611,1.4655199700498798
unstable,0.60576990330014,0.638771527031907,0.966825507387257,0.48789230022006197,-1.22758676472278,-0.9649651576324371,-1.0433423209458002,3.2358942433010203,2.60521618473243,0.6878451391736511,7.71676690420388,5.05088806363079
unstable,0.921109560750265,0.46097183509260997,0.264822359697585,0.7553968468641781,-1.43026210341147,-1.32091385466486,-0.7705927578995592,3.5217687159758904,7.51296563062157,7.38313778527093,6.260325523551531,5.4618604971990505
unstable,0.47861571826865296,0.8505558690223051,0.659902790469807,0.532133133778725,-1.19930448851858,-1.15658526257797,-1.07873680982215,3.4346265609187,0.708401455804973,8.6873898813323,2.9099350827237003,9.71103468061045
unstable,0.43178396629686894,0.207028908756447,0.5539275284928741,0.6161771287996679,-0.53825567128628,-1.95022694687294,-1.60499171464854,4.09347433280776,4.1891280335638195,3.7934043971547298,4.73143619606644,5.782924608833509
unstable,0.21437825239582603,0.78812573460546,0.39096673355385403,0.391927912934824,-0.668946365498786,-0.526455983431067,-1.64784203668459,2.84324438561444,1.22986376650825,4.038176820202501,6.50713337367326,5.21800052187162
unstable,0.23762888887854397,0.20685114131966104,0.42185104206091606,0.843849921769506,-1.75584889460389,-1.2530483069261,-0.519298635876738,3.52819583740673,4.8947740893335805,5.42843559668728,3.50454149858387,6.083154735888469
unstable,0.43115493321261295,0.83376596030277,0.8382692347531709,0.611634187449154,-1.12274033149356,-0.6990884660754929,-1.7689244760318703,3.59075327360092,5.45510707227779,5.039862899889269,0.660418273314147,7.74578452085974
unstable,0.8113213828461591,0.8817438051383599,0.9214253719427541,0.940610641544308,-1.1337789874716102,-1.0464142045350602,-0.530065378716844,2.71025857072351,2.0194691797249,6.19233826630501,6.10807140206195,5.33262621947511
unstable,0.788274685124407,0.9008522573724641,0.388941629441796,0.681492936940405,-1.1655961321329098,-1.8867337247858602,-1.36737316637905,4.41970302329782,5.56784590177641,5.124338323041179,8.77139186778205,3.00055927676646
unstable,0.81635407531451,0.7572477438717391,0.8402599620024499,0.230214114270587,-1.17385432765483,-1.18928188775808,-1.0827150175204,3.44585123293331,8.901855581994699,9.246045246438909,0.6389952450669489,3.3671085109727996
stable,0.920764328857874,0.18800710256408104,0.520431963564414,0.48274665514605997,-0.586821023116587,-0.8138528389495799,-0.6489571915698941,2.0496310536360602,2.98079333929198,8.893052363286051,7.358698892622661,0.739781836045603
stable,0.608890851386168,0.580973613607679,0.260270601383816,0.19243988141208498,-1.8407545604216102,-1.7098123186147902,-1.7392549728006799,5.28982185183708,4.22976252657744,2.48412425038627,8.1209014485029,5.05420265993723
unstable,0.698918546807236,0.438292052087388,0.87939657060027,0.05873078624727901,-1.3067834054561398,-1.11993038659594,-1.76576061484716,4.19247440689924,3.63273729308064,0.540103984489758,7.00901954363895,5.22455108478389
unstable,0.529114943309963,0.72340770905127,0.8376452085149979,0.422184108475114,-0.9557889701603102,-0.551348929706146,-0.5316545979269319,2.03879249779339,9.39252565765554,2.7234786376975797,8.07287288756863,2.48791656679213
stable,0.901660063644135,0.0684956117684697,0.435811334564611,0.506385005510964,-1.15308351730369,-1.33923725527544,-1.37117220425586,3.8634929768349906,3.25559680780299,7.4881972002829,1.03312573182207,9.82639867381344
unstable,0.17919535611188897,0.6101935722798101,0.2715004487919,0.553115236379435,-1.69931951869535,-1.04948599920064,-1.59824268334568,4.34704820124167,8.65381066468019,8.62904484370106,5.67862489897539,7.77964997266153
unstable,0.5231763172806561,0.810503809520545,0.0648685055261431,0.0776149908974464,-1.82103019540822,-1.2790335153538999,-1.2942979806239499,4.394361691386069,3.5334111475409706,6.66181861544978,2.38425519083875,9.27648679438308
unstable,0.9462909824355309,0.0812500422032212,0.941877040871654,0.36223857192531705,-0.579960682633717,-1.23128863137647,-1.2889771125566698,3.10022642656686,5.8224735679886,5.18344519189888,6.97286610328084,8.2265393080722
stable,0.407182174026818,0.8243554406955791,0.9228801218074221,0.10906898290817199,-1.5049655500033603,-0.913195008686092,-0.9109376562402349,3.3290982149296897,3.0590127263234197,1.08390069691341,7.7075331192720595,2.5459295901399703
stable,0.243933390273978,0.823766288025838,0.0927847980044142,0.569559596631168,-1.42881229318767,-1.1096606356694099,-1.01491808103564,3.55339100989272,4.33934159809455,9.65310900396926,0.6022318637156391,0.60177937081235
stable,0.54492875006454,0.6631083368187359,0.8052038262621659,0.374392221204442,-1.29320724102249,-1.34952751453931,-1.9264857393093402,4.569220494871139,8.08046100796042,0.649277233196539,2.1329907291446797,5.03803567609454
stable,0.481734233102481,0.734650610962812,0.166986340799831,0.9749793241301541,-0.6718435150153,-0.9228654183518721,-1.06991009751313,2.6646190308802997,0.851496079632023,0.631103286919079,8.55828323291235,2.55906937119128
unstable,0.6864087023598531,0.35080468690039396,0.16120223176482001,0.8789832817984492,-0.6043953749133271,-1.32009495089438,-1.00873860047867,2.9332289262863798,3.36456900760364,4.742429171197919,2.98872088254229,9.838842511727961
stable,0.29024284906311104,0.8716833064787309,0.103935532753187,0.31052276727441497,-1.0129558617085,-0.5897561050872321,-1.5424283454343302,3.14514031223006,3.97345379383308,2.6886795138282698,9.35522446876862,7.37446456188859
stable,0.380097054005196,0.8892147414504541,0.137574372574567,0.253091706643476,-1.41280959677624,-1.74502798269746,-1.6392617047606,4.797099284234299,6.61634945259575,2.31634274648471,4.68069298612503,3.5791149752157496
unstable,0.180489547180269,0.4689304311426839,0.579540043851678,0.747735402988303,-1.45904996465911,-1.8490154099131,-1.61533557584604,4.92340095041825,4.727666605854401,9.258565624558369,1.14693798230874,9.98289860434847
unstable,0.5709033162534239,0.32393839577256395,0.0645712826255534,0.29542996889453305,-1.12407081963357,-1.22218533255585,-1.70416749893468,4.0504236511241,6.156119606654349,7.572005218128901,9.02832764206543,5.51462699572868
unstable,0.9556911563519351,0.6000492866128709,0.7558832587872991,0.7806900861305129,-0.6539616509560029,-1.5007810041077598,-1.73113519038326,3.8858778454470198,3.0922809178967,2.3164102563052995,3.9413638494008,6.116802500180481
unstable,0.8648181820795551,0.517413658698037,0.561896131949673,0.9114205742877901,-1.4875766272726203,-1.4768791201890799,-1.4642328361572599,4.42868858361896,4.88224910352819,5.812898840545219,6.13512152691373,8.48159349184592
stable,0.653368819550306,0.418664996575061,0.0876820761386026,0.31381388793144105,-0.6159632385364621,-1.06744856657515,-0.7263972944005391,2.40980909951215,5.37064832581939,1.7437937262580498,1.6613352975224098,3.18454901793515
stable,0.182357402788438,0.32001566620219296,0.34144621240135403,0.326854787059925,-1.7767597043878502,-1.2323261382411899,-1.38190958818675,4.39099543081579,2.64132437743269,7.7777545365748,1.1207244010817399,1.5418638995708502
unstable,0.457119263022414,0.9342797612950049,0.689396661473892,0.302748467366266,-1.8189172327890601,-0.7464779715682851,-0.9739725251468601,3.5393677295042,1.91866081339156,7.907770650412131,6.071165863883429,9.06533714883124
